geoid,geo_id_acs12,tot_pop_acs12,nh_white_acs12,nh_black_acs12,nh_aian_acs12,nh_asian_acs12,nh_haw_pi_acs12,nh_other_acs12,nh_two_plus_acs12,hispanic_acs12,geo_id_acs19,tot_pop_acs19,nh_white_acs19,nh_black_acs19,nh_aian_acs19,nh_asian_acs19,nh_haw_pi_acs19,nh_other_acs19,nh_two_plus_acs19,hispanic_acs19,interp_flag,tot_pop_change,nh_white_change,nh_black_change,nh_aian_change,nh_asian_change,nh_haw_pi_change,nh_other_change,nh_two_plus_change,hispanic_change,pct_tot_pop_change,pct_nh_white_change,pct_nh_black_change,pct_nh_aian_change,pct_nh_asian_change,pct_nh_haw_pi_change,pct_nh_other_change,pct_nh_two_plus_change,pct_hispanic_change,tot_pop_inc,nh_white_inc,nh_black_inc,nh_aian_inc,nh_asian_inc,nh_haw_pi_inc,nh_other_inc,nh_two_plus_inc,hispanic_inc
13050,610U300US13050,172116,144421,9943,261,2395,91,158,1442,13405,610U600US13050,178651,144728,10202,332,2279,81,395,2939,17695,1,6535,307,259,71,-116,-10,237,1497,4290,3.7969,0.2126,2.6048,27.2031,-4.8434,-10.989,150,103.8141,32.003,1,1,1,1,0,0,1,1,1
13043,610U300US13043,173809,53218,102052,148,2045,3,532,2725,13086,610U600US13043,185348,44474,119945,326,2768,259,513,3421,13642,1,11539,-8744,17893,178,723,256,-19,696,556,6.6389,-16.4305,17.5332,120.2703,35.3545,8533.3333,-3.5714,25.5413,4.2488,1,0,1,1,1,1,0,1,1
8002,610U300US08002,145154,116934,6275,1338,1714,199,324,3860,14510,610U600US08002,155679,121000,5417,936,2583,818,83,4459,20383,0,10525,4066,-858,-402,869,619,-241,599,5873,7.2509,3.4772,-13.6733,-30.0448,50.7001,311.0553,-74.3827,15.5181,40.4755,1,1,0,0,1,1,0,1,1
13012,610U300US13012,170213,54821,107431,148,1100,6,213,1781,4713,610U600US13012,162711,48814,103327,257,1862,43,186,2083,6139,1,-7502,-6007,-4104,109,762,37,-27,302,1426,-4.4074,-10.9575,-3.8201,73.6486,69.2727,616.6667,-12.6761,16.9568,30.2567,0,0,0,1,1,1,0,1,1
18041,610U300US18041,130789,116768,2280,192,2825,19,608,1796,6301,610U600US18041,140757,120781,3673,297,5359,54,363,2291,7939,0,9968,4013,1393,105,2534,35,-245,495,1638,7.6214,3.4367,61.0965,54.6875,89.6991,184.2105,-40.2961,27.5612,25.9959,1,1,1,1,1,1,0,1,1
13020,610U300US13020,173078,109929,49746,172,3246,49,457,2589,6890,610U600US13020,185977,110155,57042,523,4568,19,655,3601,9414,1,12899,226,7296,351,1322,-30,198,1012,2524,7.4527,0.2056,14.6665,204.0698,40.727,-61.2245,43.326,39.0885,36.6328,1,1,1,1,1,0,1,1,1
13045,610U300US13045,180313,107889,25834,160,18250,119,299,2872,24890,610U600US13045,203029,112667,34472,186,24137,0,748,4612,26207,1,22716,4778,8638,26,5887,-119,449,1740,1317,12.5981,4.4286,33.4366,16.25,32.2575,-100,150.1672,60.585,5.2913,1,1,1,1,1,0,1,1,1
27065,610U300US27065,80585,37703,18404,385,12067,27,86,2840,9073,610U600US27065,85012,39103,17701,820,13902,6,206,3511,9763,0,4427,1400,-703,435,1835,-21,120,671,690,5.4936,3.7132,-3.8198,112.987,15.2068,-77.7778,139.5349,23.6268,7.605,1,1,0,1,1,0,1,1,1
9011,610U300US09011,95626,53245,14763,73,5088,17,535,1603,20302,610U600US09011,97032,46915,13765,84,5661,0,168,2443,27996,0,1406,-6330,-998,11,573,-17,-367,840,7694,1.4703,-11.8884,-6.7601,15.0685,11.2618,-100,-68.5981,52.4017,37.8977,1,0,0,1,1,0,0,1,1
15012,610U300US15012,57723,14879,1157,39,29376,2388,67,6736,3081,610U600US15012,55941,12383,1124,57,30001,2663,133,6008,3572,0,-1782,-2496,-33,18,625,275,66,-728,491,-3.0872,-16.7753,-2.8522,46.1538,2.1276,11.5159,98.5075,-10.8076,15.9364,0,0,0,1,1,1,1,0,1
18046,610U300US18046,128621,108971,8945,203,1547,59,74,2974,5848,610U600US18046,132960,110153,9973,383,1705,0,62,4084,6600,0,4339,1182,1028,180,158,-59,-12,1110,752,3.3735,1.0847,11.4925,88.67,10.2133,-100,-16.2162,37.3235,12.8591,1,1,1,1,1,0,0,1,1
15018,610U300US15018,58308,7965,1426,29,28343,3180,8,12749,4608,610U600US15018,57610,6982,993,17,28317,3068,76,12527,5630,0,-698,-983,-433,-12,-26,-112,68,-222,1022,-1.1971,-12.3415,-30.3647,-41.3793,-0.0917,-3.522,850,-1.7413,22.1788,0,0,0,0,0,0,1,0,1
45006,610U300US45006,99828,73710,11145,188,2220,24,170,1325,11046,610U600US45006,106937,77056,11668,169,2344,406,179,1683,13432,0,7109,3346,523,-19,124,382,9,358,2386,7.1212,4.5394,4.6927,-10.1064,5.5856,1591.6667,5.2941,27.0189,21.6006,1,1,1,0,1,1,1,1,1
45015,610U300US45015,108114,80603,17841,273,1610,17,138,2375,5257,610U600US45015,122106,86779,22779,677,2201,9,312,2005,7344,0,13992,6176,4938,404,591,-8,174,-370,2087,12.9419,7.6622,27.6778,147.9853,36.7081,-47.0588,126.087,-15.5789,39.6994,1,1,1,1,1,0,1,0,1
21033,610U300US21033,111591,38825,65443,195,781,0,140,3455,2752,610U600US21033,107745,35563,64118,213,1610,83,199,2593,3366,1,-3846,-3262,-1325,18,829,83,59,-862,614,-3.4465,-8.4018,-2.0247,9.2308,106.146,0,42.1429,-24.9493,22.311,0,0,0,1,1,1,1,0,1
30001,610U300US30001,19594,18450,54,332,95,0,0,196,467,610U600US30001,19537,18096,40,243,79,46,5,417,611,1,-57,-354,-14,-89,-16,46,5,221,144,-0.2909,-1.9187,-25.9259,-26.8072,-16.8421,0,0,112.7551,30.8351,0,0,0,0,0,1,1,1,1
15017,610U300US15017,52499,3677,342,23,31745,3795,33,8174,4710,610U600US15017,50479,3298,328,0,32150,3688,48,7225,3742,0,-2020,-379,-14,-23,405,-107,15,-949,-968,-3.8477,-10.3073,-4.0936,-100,1.2758,-2.8195,45.4545,-11.61,-20.552,0,0,0,0,1,0,1,0,0
17001,610U300US17001,219471,33176,16054,260,24566,185,258,1919,143053,610U600US17001,211957,33420,12700,90,31244,0,140,1500,132863,0,-7514,244,-3354,-170,6678,-185,-118,-419,-10190,-3.4237,0.7355,-20.892,-65.3846,27.1839,-100,-45.7364,-21.8343,-7.1232,0,1,0,0,1,0,0,0,0
17002,610U300US17002,215600,65329,15594,187,4244,50,744,1840,127612,610U600US17002,214069,69860,10652,166,6579,0,485,3125,123202,0,-1531,4531,-4942,-21,2335,-50,-259,1285,-4410,-0.7101,6.9357,-31.6917,-11.2299,55.0189,-100,-34.8118,69.837,-3.4558,0,1,0,0,1,0,0,1,0
13013,610U300US13013,176685,105666,58798,160,1890,0,273,1323,8575,610U600US13013,167327,98752,53798,240,1852,67,308,2182,10128,1,-9358,-6914,-5000,80,-38,67,35,859,1553,-5.2964,-6.5433,-8.5037,50,-2.0106,0,12.8205,64.9282,18.1108,0,0,0,1,0,1,1,1,1
29009,610U300US29009,167141,46270,97182,733,2147,88,151,4187,16383,610U600US29009,168250,46737,93935,512,2376,298,736,4222,19434,0,1109,467,-3247,-221,229,210,585,35,3051,0.6635,1.0093,-3.3412,-30.1501,10.666,238.6364,387.4172,0.8359,18.623,1,1,0,0,1,1,1,1,1
29002,610U300US29002,180524,161627,8086,149,3828,44,23,2784,3983,610U600US29002,206396,183482,7123,135,4935,24,139,4524,6034,0,25872,21855,-963,-14,1107,-20,116,1740,2051,14.3316,13.5219,-11.9095,-9.396,28.9185,-45.4545,504.3478,62.5,51.4938,1,1,0,0,1,0,1,1,1
38017,610U300US38017,14455,13446,116,205,223,0,0,207,258,610U600US38017,18275,16918,217,207,320,0,127,168,318,0,3820,3472,101,2,97,0,127,-39,60,26.4268,25.8218,87.069,0.9756,43.4978,0,0,-18.8406,23.2558,1,1,1,1,1,0,1,0,1
41012,610U300US41012,128239,104990,878,1224,1808,246,328,3444,15321,610U600US41012,138205,110301,974,996,2029,165,93,3846,19801,0,9966,5311,96,-228,221,-81,-235,402,4480,7.7714,5.0586,10.9339,-18.6275,12.2235,-32.9268,-71.6463,11.6725,29.2409,1,1,1,0,1,0,0,1,1
41015,610U300US41015,127977,78985,1507,652,8779,722,124,4279,32929,610U600US41015,148420,85801,2983,445,14674,549,270,7219,36479,0,20443,6816,1476,-207,5895,-173,146,2940,3550,15.974,8.6295,97.9429,-31.7485,67.1489,-23.9612,117.7419,68.7076,10.7808,1,1,1,0,1,0,1,1,1
40006,610U300US40006,78528,57085,1112,5341,299,5,23,9742,4921,610U600US40006,82666,57781,1364,9576,451,68,105,6931,6390,0,4138,696,252,4235,152,63,82,-2811,1469,5.2695,1.2192,22.6619,79.2923,50.8361,1260,356.5217,-28.8544,29.8517,1,1,1,1,1,1,1,0,1
9005,610U300US09005,97630,78159,4744,14,5926,0,85,2071,6631,610U600US09005,97996,74133,4399,165,8030,0,531,1835,8903,0,366,-4026,-345,151,2104,0,446,-236,2272,0.3749,-5.151,-7.2723,1078.5714,35.5046,0,524.7059,-11.3955,34.2633,1,0,0,1,1,0,1,0,1
41018,610U300US41018,128397,102419,2645,858,7125,646,216,4080,10408,610U600US41018,140855,108184,3193,535,9212,617,342,5960,12812,0,12458,5765,548,-323,2087,-29,126,1880,2404,9.7027,5.6288,20.7183,-37.6457,29.2912,-4.4892,58.3333,46.0784,23.0976,1,1,1,0,1,0,1,1,1
9033,610U300US09033,100255,93701,628,0,1198,82,213,1228,3205,610U600US09033,99020,90243,1319,133,1819,0,213,1338,3955,0,-1235,-3458,691,133,621,-82,0,110,750,-1.2319,-3.6905,110.0318,0,51.8364,-100,0,8.9577,23.4009,0,0,1,1,1,0,0,1,1
19032,610U300US19032,60949,58893,453,71,249,45,19,419,800,610U600US19032,61389,58613,458,132,355,13,25,801,992,0,440,-280,5,61,106,-32,6,382,192,0.7219,-0.4754,1.1038,85.9155,42.5703,-71.1111,31.5789,91.1695,24,1,0,1,1,1,0,1,1,1
42048,610U300US42048,256487,212370,14049,222,4230,14,282,5050,20270,610U600US42048,267372,211142,16212,345,5682,22,233,4911,28825,1,10885,-1228,2163,123,1452,8,-49,-139,8555,4.2439,-0.5782,15.3961,55.4054,34.3262,57.1429,-17.3759,-2.7525,42.2052,1,0,1,1,1,1,0,0,1
47030,610U300US47030,193333,45880,127659,310,2325,109,199,3217,13634,610U600US47030,192141,41043,127049,436,3206,28,410,2465,17504,0,-1192,-4837,-610,126,881,-81,211,-752,3870,-0.6166,-10.5427,-0.4778,40.6452,37.8925,-74.3119,106.0302,-23.3758,28.3849,0,0,0,1,1,0,1,0,1
47027,610U300US47027,186329,121315,54759,305,1302,78,58,2100,6412,610U600US47027,182830,115701,53562,529,1477,62,383,3723,7393,0,-3499,-5614,-1197,224,175,-16,325,1623,981,-1.8779,-4.6276,-2.1859,73.4426,13.4409,-20.5128,560.3448,77.2857,15.2994,0,0,0,1,1,0,1,1,1
8029,610U300US08029,142735,61084,24216,827,6050,569,159,4752,45078,610U600US08029,163873,65001,31320,954,8550,918,425,5118,51587,0,21138,3917,7104,127,2500,349,266,366,6509,14.8093,6.4125,29.336,15.3567,41.3223,61.3357,167.2956,7.702,14.4394,1,1,1,1,1,1,1,1,1
27021,610U300US27021,79393,73885,623,504,819,0,15,842,2705,610U600US27021,79140,72957,746,483,957,0,41,1307,2649,0,-253,-928,123,-21,138,0,26,465,-56,-0.3187,-1.256,19.7432,-4.1667,16.8498,0,173.3333,55.2257,-2.0702,0,0,1,0,1,0,1,1,0
17039,610U300US17039,219007,93974,37066,98,6965,79,329,1932,78564,610U600US17039,212368,83474,29991,150,6841,25,410,3069,88408,0,-6639,-10500,-7075,52,-124,-54,81,1137,9844,-3.0314,-11.1733,-19.0876,53.0612,-1.7803,-68.3544,24.6201,58.8509,12.5299,0,0,0,1,0,0,1,1,1
15021,610U300US15021,49792,5056,711,116,7085,15516,128,14901,6279,610U600US15021,52959,5585,647,118,6061,17890,9,13745,8904,0,3167,529,-64,2,-1024,2374,-119,-1156,2625,6.3605,10.4628,-9.0014,1.7241,-14.4531,15.3003,-92.9688,-7.7579,41.806,1,1,0,1,0,1,0,0,1
15015,610U300US15015,67391,14762,2978,120,31080,5009,93,7760,5589,610U600US15015,78295,17928,4399,149,34356,3822,61,8645,8935,0,10904,3166,1421,29,3276,-1187,-32,885,3346,16.1802,21.447,47.7166,24.1667,10.5405,-23.6973,-34.4086,11.4046,59.8676,1,1,1,1,1,0,0,1,1
8004,610U300US08004,141612,122301,1409,379,2602,59,9,2816,12037,610U600US08004,173726,145613,1776,472,4979,160,495,3862,16369,0,32114,23312,367,93,2377,101,486,1046,4332,22.6775,19.0612,26.0468,24.5383,91.3528,171.1864,5400,37.1449,35.989,1,1,1,1,1,1,1,1,1
5009,610U300US05009,80608,57495,3826,737,3529,39,10,3278,11694,610U600US05009,87847,59973,5132,974,3588,0,27,2975,15178,0,7239,2478,1306,237,59,-39,17,-303,3484,8.9805,4.3099,34.1349,32.1574,1.6719,-100,170,-9.2434,29.7931,1,1,1,1,1,0,1,0,1
47014,610U300US47014,186444,153299,14824,296,2735,67,168,4702,10353,610U600US47014,206855,164302,20302,505,3167,21,613,4255,13690,0,20411,11003,5478,209,432,-46,445,-447,3337,10.9475,7.1775,36.9536,70.6081,15.7952,-68.6567,264.881,-9.5066,32.2322,1,1,1,1,1,0,1,0,1
17007,610U300US17007,215912,104118,39445,415,23928,68,675,5595,41668,610U600US17007,227134,116377,37654,394,24318,25,949,7444,39973,0,11222,12259,-1791,-21,390,-43,274,1849,-1695,5.1975,11.7741,-4.5405,-5.0602,1.6299,-63.2353,40.5926,33.0474,-4.0679,1,1,0,0,1,0,1,1,0
17031,610U300US17031,216357,138991,16603,449,12061,244,365,4210,43434,610U600US17031,215299,131708,16407,426,12493,56,332,5646,48231,0,-1058,-7283,-196,-23,432,-188,-33,1436,4797,-0.489,-5.2399,-1.1805,-5.1225,3.5818,-77.0492,-9.0411,34.1093,11.0443,0,0,0,0,1,0,0,1,1
8005,610U300US08005,140986,109626,1217,582,1136,12,210,1337,26866,610U600US08005,148139,113836,1363,675,1422,73,142,1888,28740,0,7153,4210,146,93,286,61,-68,551,1874,5.0736,3.8403,11.9967,15.9794,25.1761,508.3333,-32.381,41.2117,6.9754,1,1,1,1,1,1,0,1,1
17034,610U300US17034,216551,143856,34228,336,4584,42,129,4401,28975,610U600US17034,209097,128965,34139,273,5818,19,283,6347,33253,0,-7454,-14891,-89,-63,1234,-23,154,1946,4278,-3.4421,-10.3513,-0.26,-18.75,26.9197,-54.7619,119.3798,44.2172,14.7645,0,0,0,0,1,0,1,1,1
17046,610U300US17046,217243,169129,32688,498,2241,46,233,4474,7934,610U600US17046,208736,159387,32301,336,2149,29,153,5538,8843,0,-8507,-9742,-387,-162,-92,-17,-80,1064,909,-3.9159,-5.7601,-1.1839,-32.5301,-4.1053,-36.9565,-34.3348,23.7819,11.457,0,0,0,0,0,0,0,1,1
47018,610U300US47018,199147,168703,17152,664,2619,25,78,2156,7750,610U600US47018,224600,183666,20961,568,3255,80,310,4601,11159,0,25453,14963,3809,-96,636,55,232,2445,3409,12.781,8.8694,22.2073,-14.4578,24.2841,220,297.4359,113.4045,43.9871,1,1,1,0,1,1,1,1,1
8030,610U300US08030,145271,122069,1601,190,8486,10,127,3054,9734,610U600US08030,162315,130703,2702,383,10930,79,523,4153,12842,0,17044,8634,1101,193,2444,69,396,1099,3108,11.7326,7.073,68.7695,101.5789,28.8004,690,311.811,35.9856,31.9293,1,1,1,1,1,1,1,1,1
13015,610U300US13015,173912,61308,95080,390,2099,310,267,3849,10609,610U600US13015,167364,56089,92130,527,1986,225,330,3970,12107,1,-6548,-5219,-2950,137,-113,-85,63,121,1498,-3.7651,-8.5128,-3.1027,35.1282,-5.3835,-27.4194,23.5955,3.1437,14.1201,0,0,0,1,0,0,1,1,1
5014,610U300US05014,82645,70626,5465,405,872,14,186,1059,4018,610U600US05014,84469,70191,6668,540,487,0,26,2000,4557,0,1824,-435,1203,135,-385,-14,-160,941,539,2.207,-0.6159,22.0128,33.3333,-44.1514,-100,-86.0215,88.8574,13.4146,1,0,1,1,0,0,0,1,1
24027,610U300US24027,128754,71150,46822,330,2128,0,97,3207,5020,610U600US24027,138175,69736,51146,390,3670,119,273,5412,7429,0,9421,-1414,4324,60,1542,119,176,2205,2409,7.3171,-1.9874,9.235,18.1818,72.4624,0,181.4433,68.7558,47.988,1,0,1,1,1,1,1,1,1
12032,610U300US12032,475304,231247,58303,693,21531,52,1362,7650,154466,610U600US12032,512223,206928,67093,1002,27310,447,2889,11533,195021,1,36919,-24319,8790,309,5779,395,1527,3883,40555,7.7674,-10.5165,15.0764,44.5887,26.8404,759.6154,112.1145,50.7582,26.255,1,0,1,1,1,1,1,1,1
19003,610U300US19003,59945,55349,541,361,403,0,11,808,2472,610U600US19003,60918,54579,658,272,356,26,18,1139,3870,0,973,-770,117,-89,-47,26,7,331,1398,1.6232,-1.3912,21.6266,-24.6537,-11.6625,0,63.6364,40.9653,56.5534,1,0,1,0,0,1,1,1,1
16022,610U300US16022,42689,36294,597,191,150,0,18,911,4528,610U600US16022,51470,43077,162,461,666,160,45,1340,5559,0,8781,6783,-435,270,516,160,27,429,1031,20.5697,18.689,-72.8643,141.3613,344,0,150,47.0911,22.7694,1,1,0,1,1,1,1,1,1
8007,610U300US08007,146562,121714,822,555,952,146,162,2727,19484,610U600US08007,151218,123063,890,1009,1403,162,98,2605,21988,0,4656,1349,68,454,451,16,-64,-122,2504,3.1768,1.1083,8.2725,81.8018,47.3739,10.9589,-39.5062,-4.4738,12.8516,1,1,1,1,1,1,0,0,1
17005,610U300US17005,219069,60641,122188,378,10735,0,709,2450,21968,610U600US17005,221544,69052,103794,223,14279,107,611,4209,29269,0,2475,8411,-18394,-155,3544,107,-98,1759,7301,1.1298,13.8702,-15.0539,-41.0053,33.0135,0,-13.8223,71.7959,33.2347,1,1,0,0,1,1,0,1,1
18002,610U300US18002,128160,43158,41773,386,921,39,99,2014,39770,610U600US18002,120832,36587,38432,233,479,10,110,2001,42980,0,-7328,-6571,-3341,-153,-442,-29,11,-13,3210,-5.7179,-15.2255,-7.998,-39.6373,-47.9913,-74.359,11.1111,-0.6455,8.0714,0,0,0,0,0,0,1,0,1
17055,610U300US17055,217298,202861,6682,277,1269,64,156,2397,3592,610U600US17055,209991,195597,5415,442,1352,45,39,3031,4070,0,-7307,-7264,-1267,165,83,-19,-117,634,478,-3.3627,-3.5808,-18.9614,59.5668,6.5406,-29.6875,-75,26.4497,13.3073,0,0,0,1,1,0,0,1,1
45018,610U300US45018,100507,75307,18032,17,1175,78,0,1625,4273,610U600US45018,111256,83458,19073,233,1820,0,146,1165,5361,0,10749,8151,1041,216,645,-78,146,-460,1088,10.6948,10.8237,5.7731,1270.5882,54.8936,-100,0,-28.3077,25.4622,1,1,1,1,1,0,1,0,1
54008,610U300US54008,103975,91057,5879,94,741,14,33,5082,1075,610U600US54008,99400,85288,9034,171,844,5,45,2647,1366,0,-4575,-5769,3155,77,103,-9,12,-2435,291,-4.4001,-6.3356,53.6656,81.9149,13.9001,-64.2857,36.3636,-47.9142,27.0698,0,0,1,1,1,0,1,0,1
19023,610U300US19023,61061,50757,2149,77,5353,0,76,755,1894,610U600US19023,67931,53603,2041,150,7568,0,53,1874,2642,0,6870,2846,-108,73,2215,0,-23,1119,748,11.251,5.6071,-5.0256,94.8052,41.3787,0,-30.2632,148.2119,39.4931,1,1,0,1,1,0,0,1,1
17057,610U300US17057,216994,124671,76281,444,2247,32,228,5300,7791,610U600US17057,207956,115340,74104,407,2300,34,459,5805,9507,0,-9038,-9331,-2177,-37,53,2,231,505,1716,-4.1651,-7.4845,-2.8539,-8.3333,2.3587,6.25,101.3158,9.5283,22.0254,0,0,0,0,1,1,1,1,1
17058,610U300US17058,217159,187791,18538,382,1960,49,138,2946,5355,610U600US17058,213166,181240,18424,356,3309,30,387,2962,6458,0,-3993,-6551,-114,-26,1349,-19,249,16,1103,-1.8387,-3.4885,-0.615,-6.8063,68.8265,-38.7755,180.4348,0.5431,20.5976,0,0,0,0,1,0,1,1,1
25012,610U300US25012,164722,145584,2219,288,2396,15,694,2585,10941,610U600US25012,171088,144164,3386,197,2800,15,1701,3264,15561,0,6366,-1420,1167,-91,404,0,1007,679,4620,3.8647,-0.9754,52.5913,-31.5972,16.8614,0,145.1009,26.2669,42.2265,1,0,1,0,1,0,1,1,1
31015,610U300US31015,36590,32142,125,81,183,51,0,426,3582,610U600US31015,36665,30679,278,154,129,60,33,614,4718,0,75,-1463,153,73,-54,9,33,188,1136,0.205,-4.5517,122.4,90.1235,-29.5082,17.6471,0,44.1315,31.7141,1,0,1,1,0,1,1,1,1
8019,610U300US08019,141158,113103,1110,819,3893,12,121,2437,19663,610U600US08019,147293,115061,1770,677,4344,153,131,2869,22288,0,6135,1958,660,-142,451,141,10,432,2625,4.3462,1.7312,59.4595,-17.3382,11.5849,1175,8.2645,17.7267,13.3499,1,1,1,0,1,1,1,1,1
53023,610U300US53023,136872,105727,3434,2216,7668,1280,388,7157,9002,610U600US53023,148030,111684,3612,1462,8046,1025,126,10092,11983,0,11158,5957,178,-754,378,-255,-262,2935,2981,8.1521,5.6343,5.1835,-34.0253,4.9296,-19.9219,-67.5258,41.0088,33.1149,1,1,1,0,1,0,0,1,1
13023,610U300US13023,171755,99717,61925,361,1845,69,50,2506,5282,610U600US13023,167426,95946,58330,195,1866,265,170,3059,7595,1,-4329,-3771,-3595,-166,21,196,120,553,2313,-2.5205,-3.7817,-5.8054,-45.9834,1.1382,284.058,240,22.067,43.7902,0,0,0,0,1,1,1,1,1
53026,610U300US53026,135538,113634,2607,1279,4484,659,289,5708,6878,610U600US53026,145768,118202,2803,1220,5058,1070,142,7972,9301,0,10230,4568,196,-59,574,411,-147,2264,2423,7.5477,4.0199,7.5182,-4.613,12.8011,62.3672,-50.8651,39.6636,35.2283,1,1,1,0,1,1,0,1,1
19006,610U300US19006,61125,53142,631,102,1372,107,16,271,5484,610U600US19006,59840,49808,607,41,2086,300,15,507,6476,0,-1285,-3334,-24,-61,714,193,-1,236,992,-2.1022,-6.2738,-3.8035,-59.8039,52.0408,180.3738,-6.25,87.0849,18.089,0,0,0,0,1,1,0,1,1
5022,610U300US05022,79790,58103,17666,122,200,9,0,1072,2618,610U600US05022,74463,53088,15410,49,271,33,28,2825,2759,0,-5327,-5015,-2256,-73,71,24,28,1753,141,-6.6763,-8.6312,-12.7703,-59.8361,35.5,266.6667,0,163.5261,5.3858,0,0,0,0,1,1,1,1,1
19031,610U300US19031,61161,45240,9905,102,641,13,76,1495,3689,610U600US19031,59517,42027,9668,342,1337,242,39,1501,4361,0,-1644,-3213,-237,240,696,229,-37,6,672,-2.688,-7.1021,-2.3927,235.2941,108.5803,1761.5385,-48.6842,0.4013,18.2163,0,0,0,1,1,1,0,1,1
16027,610U300US16027,42722,29625,114,160,126,7,29,543,12118,610U600US16027,44395,29385,84,512,194,4,13,455,13748,0,1673,-240,-30,352,68,-3,-16,-88,1630,3.916,-0.8101,-26.3158,220,53.9683,-42.8571,-55.1724,-16.2063,13.4511,1,0,0,1,1,0,0,0,1
16028,610U300US16028,46554,38385,185,1598,392,160,92,854,4888,610U600US16028,48389,39118,100,1670,586,60,66,810,5979,0,1835,733,-85,72,194,-100,-26,-44,1091,3.9417,1.9096,-45.9459,4.5056,49.4898,-62.5,-28.2609,-5.1522,22.32,1,1,0,1,1,0,0,0,1
33018,610U300US33018,54288,44798,2368,0,2333,19,123,1027,3620,610U600US33018,54993,43267,2038,105,2959,0,76,1325,5223,0,705,-1531,-330,105,626,-19,-47,298,1603,1.2986,-3.4176,-13.9358,0,26.8324,-100,-38.2114,29.0166,44.2818,1,0,0,1,1,0,0,1,1
8025,610U300US08025,147517,72115,8226,610,3907,448,162,2353,59696,610U600US08025,172510,81837,8376,1053,7308,249,343,4375,68969,0,24993,9722,150,443,3401,-199,181,2022,9273,16.9425,13.4812,1.8235,72.623,87.0489,-44.4196,111.7284,85.9329,15.5337,1,1,1,1,1,0,1,1,1
8027,610U300US08027,141380,111388,5109,491,7945,313,551,3500,12083,610U600US08027,154047,117559,5118,451,10669,135,541,3994,15580,0,12667,6171,9,-40,2724,-178,-10,494,3497,8.9595,5.5401,0.1762,-8.1466,34.2857,-56.869,-1.8149,14.1143,28.9415,1,1,1,0,1,0,0,1,1
8026,610U300US08026,143384,103687,9215,526,5595,154,259,3068,20880,610U600US08026,162510,113037,12571,594,6960,66,290,4610,24382,0,19126,9350,3356,68,1365,-88,31,1542,3502,13.339,9.0175,36.4189,12.9278,24.3968,-57.1429,11.9691,50.2608,16.772,1,1,1,1,1,0,1,1,1
16025,610U300US16025,45789,34647,57,349,21,1,9,475,10230,610U600US16025,51348,37014,55,184,224,117,3,632,13119,0,5559,2367,-2,-165,203,116,-6,157,2889,12.1405,6.8318,-3.5088,-47.2779,966.6667,11600,-66.6667,33.0526,28.2405,1,1,0,0,1,1,0,1,1
16023,610U300US16023,44507,33400,642,676,551,74,174,1360,7630,610U600US16023,43874,32095,760,709,764,96,29,1110,8311,0,-633,-1305,118,33,213,22,-145,-250,681,-1.4222,-3.9072,18.3801,4.8817,38.657,29.7297,-83.3333,-18.3824,8.9253,0,0,1,1,1,1,0,0,1
16032,610U300US16032,43637,39589,102,99,210,14,39,415,3169,610U600US16032,47036,42200,95,191,104,2,33,622,3789,0,3399,2611,-7,92,-106,-12,-6,207,620,7.7893,6.5953,-6.8627,92.9293,-50.4762,-85.7143,-15.3846,49.8795,19.5645,1,1,0,1,0,0,0,1,1
16034,610U300US16034,44513,40608,265,82,292,81,15,676,2494,610U600US16034,47297,42080,69,56,610,67,85,742,3588,0,2784,1472,-196,-26,318,-14,70,66,1094,6.2544,3.6249,-73.9623,-31.7073,108.9041,-17.284,466.6667,9.7633,43.8653,1,1,0,0,1,0,1,1,1
29003,610U300US29003,171865,163084,4148,536,300,206,14,1682,1895,610U600US29003,174597,164508,4296,480,779,103,28,2148,2255,0,2732,1424,148,-56,479,-103,14,466,360,1.5896,0.8732,3.568,-10.4478,159.6667,-50,100,27.7051,18.9974,1,1,1,0,1,0,1,1,1
5007,610U300US05007,84636,50719,1353,443,1460,3971,362,1189,25139,610U600US05007,95890,52987,2167,515,2031,5062,500,2562,30066,0,11254,2268,814,72,571,1091,138,1373,4927,13.2969,4.4717,60.1626,16.2528,39.1096,27.4742,38.1215,115.4752,19.599,1,1,1,1,1,1,1,1,1
33019,610U300US33019,55414,51863,729,69,1086,6,114,567,980,610U600US33019,56679,52255,447,17,1042,0,17,786,2115,0,1265,392,-282,-52,-44,-6,-97,219,1135,2.2828,0.7558,-38.6831,-75.3623,-4.0516,-100,-85.0877,38.6243,115.8163,1,1,0,0,0,0,0,1,1
8010,610U300US08010,144675,110366,5797,557,3869,169,113,5162,18642,610U600US08010,157626,114399,8194,406,4257,397,273,6558,23142,0,12951,4033,2397,-151,388,228,160,1396,4500,8.9518,3.6542,41.349,-27.1095,10.0284,134.9112,141.5929,27.0438,24.139,1,1,1,0,1,1,1,1,1
54009,610U300US54009,104843,94104,7403,227,810,65,211,928,1095,610U600US54009,98381,87946,6131,220,747,10,287,1738,1302,0,-6462,-6158,-1272,-7,-63,-55,76,810,207,-6.1635,-6.5438,-17.1822,-3.0837,-7.7778,-84.6154,36.019,87.2845,18.9041,0,0,0,0,0,0,1,1,1
